,DATE,SGG,NO2,O3,CO,SO2,PM10
381,2011-01-17,강남,0.040455,0.009364,0.636364,0.005545,32.272727
382,2011-01-18,강남,0.051182,0.008091,0.890909,0.006909,42.181818
383,2011-01-19,강남,0.039455,0.011909,0.645455,0.007136,43.0
384,2011-01-20,강남,0.031545,0.014455,0.554545,0.007364,42.545455
385,2011-01-21,강남,0.038273,0.011,0.627273,0.006909,41.454545
386,2011-01-22,강남,0.047091,0.008,0.763636,0.007273,41.272727
387,2011-01-23,강남,0.044727,0.007364,0.881818,0.008318,53.0
388,2011-01-24,강남,0.028818,0.018273,0.563636,0.008955,48.363636
389,2011-01-25,강남,0.040364,0.012182,0.672727,0.006636,44.454545
390,2011-01-26,강남,0.034364,0.013909,0.618182,0.007227,39.363636
391,2011-01-27,강남,0.031545,0.014273,0.536364,0.007364,36.181818
392,2011-01-28,강남,0.034727,0.012545,0.545455,0.007,40.090909
393,2011-01-29,강남,0.025455,0.019818,0.481818,0.006636,32.454545
394,2011-01-30,강남,0.018909,0.023545,0.381818,0.005727,35.272727
395,2011-01-31,강남,0.046455,0.009455,0.781818,0.007409,43.0
396,2011-02-01,강남,0.061182,0.007182,1.095455,0.008727,67.818182
397,2011-02-02,강남,0.066,0.008,1.145455,0.0095,98.636364
398,2011-02-03,강남,0.056273,0.009455,1.131818,0.009455,100.5
399,2011-02-04,강남,0.047909,0.015182,1.118182,0.0095,100.5
400,2011-02-05,강남,0.045818,0.013273,1.054545,0.0095,100.5
401,2011-02-06,강남,0.063545,0.003455,1.15,0.008909,100.5
402,2011-02-07,강남,0.059909,0.004091,1.145455,0.007909,100.5
403,2011-02-08,강남,0.050364,0.009273,0.963636,0.007409,77.090909
404,2011-02-09,강남,0.025727,0.020636,0.509091,0.005909,48.636364
405,2011-02-10,강남,0.043545,0.008545,0.627273,0.005818,56.545455
406,2011-02-11,강남,0.037909,0.014091,0.654545,0.006182,62.181818
407,2011-02-12,강남,0.025091,0.020545,0.472727,0.005455,46.181818
408,2011-02-13,강남,0.039273,0.009545,0.627273,0.006,47.545455
409,2011-02-14,강남,0.051909,0.004182,0.781818,0.006545,55.454545
410,2011-02-15,강남,0.056818,0.007545,0.918182,0.007318,77.727273
411,2011-02-16,강남,0.062727,0.004364,0.940909,0.006818,67.636364
412,2011-02-17,강남,0.048545,0.010545,0.763636,0.006455,69.909091
413,2011-02-18,강남,0.058636,0.007818,1.004545,0.008273,93.090909
414,2011-02-19,강남,0.058955,0.009273,0.981818,0.009136,88.045455
415,2011-02-20,강남,0.046664,0.016273,0.845455,0.007227,61.272727
416,2011-02-21,강남,0.050273,0.016818,0.609091,0.005909,45.0
417,2011-02-22,강남,0.073545,0.006818,1.045455,0.008091,73.454545
418,2011-02-23,강남,0.076182,0.009182,1.054545,0.0085,89.409091
419,2011-02-24,강남,0.060909,0.013364,0.777273,0.007273,57.0
420,2011-02-25,강남,0.031182,0.020545,0.5,0.004273,48.636364
421,2011-02-26,강남,0.046182,0.014182,0.6,0.005091,48.818182
422,2011-02-27,강남,0.034,0.016455,0.527273,0.003455,26.636364
423,2011-02-28,강남,0.027091,0.020455,0.409091,0.003,11.454545
424,2011-03-01,강남,0.024818,0.020909,0.472727,0.003636,30.636364
425,2011-03-02,강남,0.020091,0.027455,0.354545,0.004727,27.454545
426,2011-03-03,강남,0.023636,0.026,0.4,0.005,29.818182
427,2011-03-04,강남,0.034818,0.021091,0.536364,0.006727,43.272727
428,2011-03-05,강남,0.043,0.014364,0.554545,0.006273,48.0
429,2011-03-06,강남,0.035455,0.020909,0.563636,0.0075,59.454545
430,2011-03-07,강남,0.023455,0.029091,0.454545,0.005182,51.0
431,2011-03-08,강남,0.029182,0.025909,0.463636,0.005909,41.363636
432,2011-03-09,강남,0.021545,0.030091,0.345455,0.004818,40.909091
433,2011-03-10,강남,0.034182,0.021364,0.509091,0.007091,47.454545
434,2011-03-11,강남,0.042,0.016455,0.645455,0.006545,56.0
435,2011-03-12,강남,0.046,0.027,0.663636,0.009182,74.363636
436,2011-03-13,강남,0.033545,0.032727,0.545455,0.007182,55.090909
437,2011-03-14,강남,0.039818,0.018455,0.527273,0.005,72.545455
438,2011-03-15,강남,0.020273,0.027091,0.372727,0.004545,62.181818
439,2011-03-16,강남,0.017818,0.029455,0.327273,0.003727,33.272727
440,2011-03-17,강남,0.029,0.024364,0.409091,0.004727,34.727273
441,2011-03-18,강남,0.042364,0.020545,0.536364,0.006545,40.818182
442,2011-03-19,강남,0.031636,0.023909,0.463636,0.005273,100.5
443,2011-03-20,강남,0.031727,0.019455,0.472727,0.003727,100.5
444,2011-03-21,강남,0.036364,0.019455,0.581818,0.005364,100.181818
445,2011-03-22,강남,0.016909,0.032364,0.345455,0.004091,39.363636
446,2011-03-23,강남,0.026364,0.028,0.436364,0.005273,44.0
447,2011-03-24,강남,0.033727,0.018636,0.545455,0.005909,52.636364
448,2011-03-25,강남,0.020273,0.028818,0.363636,0.004091,47.090909
449,2011-03-26,강남,0.028364,0.027818,0.472727,0.005091,44.181818
450,2011-03-27,강남,0.026818,0.030273,0.436364,0.006,40.454545
451,2011-03-28,강남,0.031,0.028091,0.481818,0.005455,52.909091
452,2011-03-29,강남,0.034182,0.027182,0.5,0.004818,60.545455
453,2011-03-30,강남,0.040727,0.032727,0.581818,0.009364,86.590909
454,2011-03-31,강남,0.055909,0.020636,0.845455,0.009364,100.5
455,2011-04-01,강남,0.058091,0.029545,0.709091,0.008364,87.727273
456,2011-04-02,강남,0.062545,0.009727,0.736364,0.008182,98.136364
457,2011-04-03,강남,0.047273,0.024818,0.7,0.007636,87.272727
458,2011-04-04,강남,0.049364,0.020455,0.572727,0.007136,68.636364
459,2011-04-05,강남,0.056818,0.019364,0.690909,0.007818,62.181818
460,2011-04-06,강남,0.058364,0.021909,0.636364,0.008318,60.454545
461,2011-04-07,강남,0.043364,0.014182,0.536364,0.004091,21.454545
462,2011-04-08,강남,0.032182,0.024364,0.463636,0.004273,43.545455
463,2011-04-09,강남,0.044727,0.022636,0.590909,0.007727,71.363636
464,2011-04-10,강남,0.034455,0.038545,0.618182,0.007545,93.636364
465,2011-04-11,강남,0.026,0.029364,0.418182,0.004273,69.090909
466,2011-04-12,강남,0.035,0.025636,0.536364,0.006818,61.0
467,2011-04-13,강남,0.041182,0.037727,0.6,0.008773,72.545455
468,2011-04-14,강남,0.047727,0.034545,0.572727,0.009091,68.454545
469,2011-04-15,강남,0.034273,0.024091,0.490909,0.005545,57.090909
470,2011-04-16,강남,0.029273,0.028909,0.390909,0.004091,72.818182
471,2011-04-17,강남,0.027636,0.036909,0.4,0.004636,67.181818
472,2011-04-18,강남,0.024545,0.030273,0.372727,0.003364,28.818182
473,2011-04-19,강남,0.027727,0.032182,0.372727,0.003818,40.181818
474,2011-04-20,강남,0.030909,0.038909,0.481818,0.007091,73.818182
475,2011-04-21,강남,0.044,0.030636,0.518182,0.006,55.636364
476,2011-04-22,강남,0.040182,0.012273,0.5,0.003636,25.545455
477,2011-04-23,강남,0.022545,0.035,0.418182,0.004182,38.272727
478,2011-04-24,강남,0.021182,0.040545,0.481818,0.005,46.363636
479,2011-04-25,강남,0.024818,0.043,0.490909,0.007364,47.909091
480,2011-04-26,강남,0.035091,0.023273,0.481818,0.003,23.363636
481,2011-04-27,강남,0.030273,0.024091,0.472727,0.003545,30.181818
482,2011-04-28,강남,0.023818,0.032364,0.372727,0.003545,25.090909
483,2011-04-29,강남,0.041273,0.022455,0.5,0.004909,45.545455
484,2011-04-30,강남,0.031273,0.026091,0.572727,0.003273,42.818182
485,2011-05-01,강남,0.019909,0.030364,0.522222,0.004,100.5
486,2011-05-02,강남,0.038273,0.019909,0.572727,0.005455,100.5
487,2011-05-03,강남,0.044273,0.023273,0.563636,0.006909,100.5
488,2011-05-04,강남,0.051364,0.016636,0.581818,0.005909,66.454545
489,2011-05-05,강남,0.039818,0.037864,0.545455,0.005909,64.818182
490,2011-05-06,강남,0.047636,0.017091,0.572727,0.005091,58.272727
491,2011-05-07,강남,0.026091,0.037545,0.454545,0.005,49.090909
492,2011-05-08,강남,0.035182,0.035818,0.527273,0.005091,67.090909
493,2011-05-09,강남,0.038909,0.009818,0.536364,0.004455,45.181818
494,2011-05-10,강남,0.026909,0.009727,0.490909,0.003818,28.545455
495,2011-05-11,강남,0.023545,0.030818,0.345455,0.003091,11.727273
496,2011-05-12,강남,0.029455,0.028636,0.409091,0.004,87.590909
497,2011-05-13,강남,0.026636,0.028636,0.436364,0.005,93.818182
498,2011-05-14,강남,0.029091,0.032545,0.436364,0.005818,81.272727
499,2011-05-15,강남,0.021455,0.051818,0.509091,0.008091,94.545455
500,2011-05-16,강남,0.029,0.037455,0.481818,0.006182,72.090909
501,2011-05-17,강남,0.045,0.027,0.436364,0.007273,45.454545
502,2011-05-18,강남,0.037545,0.036636,0.454545,0.005364,53.181818
503,2011-05-19,강남,0.017909,0.043455,0.309091,0.004091,42.909091
504,2011-05-20,강남,0.027636,0.016727,0.381818,0.003455,24.090909
505,2011-05-21,강남,0.036545,0.009909,0.454545,0.003727,35.818182
506,2011-05-22,강남,0.026455,0.024909,0.372727,0.003364,31.909091
507,2011-05-23,강남,0.046818,0.016455,0.536364,0.004727,55.363636
508,2011-05-24,강남,0.058182,0.024727,0.645455,0.006682,79.636364
509,2011-05-25,강남,0.062273,0.027182,0.709091,0.006409,89.545455
510,2011-05-26,강남,0.046455,0.023455,0.527273,0.004182,47.363636
511,2011-05-27,강남,0.038545,0.033636,0.445455,0.004,39.0
512,2011-05-28,강남,0.048455,0.030364,0.545455,0.005273,58.545455
513,2011-05-29,강남,0.035182,0.041727,0.472727,0.005364,55.818182
514,2011-05-30,강남,0.042,0.039909,0.5,0.007545,72.818182
515,2011-05-31,강남,0.041818,0.028545,0.472727,0.004727,51.909091
516,2011-06-01,강남,0.027636,0.035273,0.454545,0.003636,45.727273
517,2011-06-02,강남,0.047818,0.029818,0.645455,0.005364,97.318182
518,2011-06-03,강남,0.031182,0.04,0.572727,0.005091,73.181818
519,2011-06-04,강남,0.022,0.046864,0.390909,0.004364,50.363636
520,2011-06-05,강남,0.025182,0.042,0.454545,0.005,57.272727
521,2011-06-06,강남,0.043364,0.027636,0.472727,0.006382,46.636364
522,2011-06-07,강남,0.056545,0.023182,0.536364,0.007,52.545455
523,2011-06-08,강남,0.035455,0.031818,0.427273,0.006091,53.545455
524,2011-06-09,강남,0.028273,0.032818,0.381818,0.004273,44.0
525,2011-06-10,강남,0.053364,0.011364,0.645455,0.005545,71.272727
526,2011-06-11,강남,0.038455,0.042,0.5,0.006727,48.545455
527,2011-06-12,강남,0.034182,0.047864,0.518182,0.007455,52.727273
528,2011-06-13,강남,0.031455,0.036727,0.436364,0.005636,44.454545
529,2011-06-14,강남,0.042909,0.038364,0.5,0.006273,48.272727
530,2011-06-15,강남,0.053364,0.042636,0.609091,0.006773,59.636364
531,2011-06-16,강남,0.040545,0.039636,0.481818,0.004455,39.909091
532,2011-06-17,강남,0.034273,0.041818,0.4,0.004455,36.818182
533,2011-06-18,강남,0.042364,0.036636,0.5,0.005909,58.0
534,2011-06-19,강남,0.038273,0.0465,0.527273,0.005182,52.090909
535,2011-06-20,강남,0.043636,0.033455,0.563636,0.006,64.272727
536,2011-06-21,강남,0.031273,0.036091,0.427273,0.005182,45.363636
537,2011-06-22,강남,0.036545,0.009636,0.518182,0.004182,34.636364
538,2011-06-23,강남,0.016182,0.011182,0.4,0.003455,22.454545
539,2011-06-24,강남,0.025909,0.012727,0.499091,0.003364,14.181818
540,2011-06-25,강남,0.017545,0.010818,0.318182,0.003,6.909091
541,2011-06-26,강남,0.012364,0.023182,0.263636,0.003,6.727273
542,2011-06-27,강남,0.017818,0.031,0.472727,0.003545,26.363636
543,2011-06-28,강남,0.034545,0.043818,0.636364,0.006545,69.727273
544,2011-06-29,강남,0.031455,0.016727,0.445455,0.003455,17.727273
545,2011-06-30,강남,0.022664,0.006127,0.436364,0.003682,15.963636
546,2011-07-01,강남,0.034691,0.015582,0.543636,0.005027,34.436364
547,2011-07-02,강남,0.039245,0.012836,0.611818,0.005618,65.381818
548,2011-07-03,강남,0.030009,0.020391,0.562727,0.003873,26.572727
549,2011-07-04,강남,0.028218,0.033182,0.491818,0.004382,44.090909
550,2011-07-05,강남,0.037182,0.040636,0.545455,0.006182,56.290909
551,2011-07-06,강남,0.052182,0.029182,0.654545,0.005909,61.272727
552,2011-07-07,강남,0.045273,0.011,0.636364,0.004909,45.545455
553,2011-07-08,강남,0.026,0.021727,0.463636,0.004,28.272727
554,2011-07-09,강남,0.030818,0.018273,0.454545,0.003455,22.454545
555,2011-07-10,강남,0.016636,0.018636,0.336364,0.003636,19.636364
556,2011-07-11,강남,0.029455,0.013182,0.381818,0.003273,9.727273
557,2011-07-12,강남,0.023545,0.003273,0.445455,0.003455,12.272727
558,2011-07-13,강남,0.016364,0.004636,0.363636,0.003273,15.909091
559,2011-07-14,강남,0.022364,0.005818,0.427273,0.003364,11.545455
560,2011-07-15,강남,0.024909,0.005636,0.409091,0.003364,14.090909
561,2011-07-16,강남,0.033455,0.003727,0.627273,0.004364,16.181818
562,2011-07-17,강남,0.025364,0.015273,0.472727,0.003909,18.090909
563,2011-07-18,강남,0.020182,0.020545,0.363636,0.003455,19.818182
564,2011-07-19,강남,0.013182,0.020364,0.290909,0.003091,13.181818
565,2011-07-20,강남,0.016182,0.022636,0.251818,0.003273,15.090909
566,2011-07-21,강남,0.021091,0.034636,0.281818,0.003455,21.545455
567,2011-07-22,강남,0.033818,0.009818,0.381818,0.004455,38.363636
568,2011-07-23,강남,0.024,0.024818,0.436364,0.004818,50.363636
569,2011-07-24,강남,0.016364,0.030364,0.491818,0.003727,45.181818
570,2011-07-25,강남,0.027636,0.013455,0.518182,0.003636,38.090909
571,2011-07-26,강남,0.025455,0.022364,0.409091,0.003364,32.090909
572,2011-07-27,강남,0.027455,0.012364,0.409091,0.003364,11.363636
573,2011-07-28,강남,0.019636,0.011364,0.318182,0.003727,17.090909
574,2011-07-29,강남,0.024091,0.029364,0.381818,0.003909,35.090909
575,2011-07-30,강남,0.026273,0.017455,0.427273,0.004636,37.454545
576,2011-07-31,강남,0.020545,0.005091,0.4,0.003727,18.0
577,2011-08-01,강남,0.022364,0.008455,0.427273,0.003545,16.818182
578,2011-08-02,강남,0.020636,0.010182,0.372727,0.003364,13.454545
579,2011-08-03,강남,0.026455,0.006818,0.436364,0.003818,24.181818
580,2011-08-04,강남,0.030364,0.005,0.509091,0.004273,28.818182
581,2011-08-05,강남,0.029182,0.019182,0.5,0.004364,31.545455
582,2011-08-06,강남,0.022182,0.019727,0.354545,0.003636,19.818182
583,2011-08-07,강남,0.011727,0.014818,0.281818,0.003364,13.818182
584,2011-08-08,강남,0.010273,0.025,0.330909,0.003091,21.909091
585,2011-08-09,강남,0.018364,0.029091,0.434545,0.003909,37.727273
586,2011-08-10,강남,0.021909,0.019909,0.390909,0.004545,30.636364
587,2011-08-11,강남,0.019727,0.008,0.363636,0.005364,23.545455
588,2011-08-12,강남,0.026273,0.008636,0.427273,0.004091,23.272727
589,2011-08-13,강남,0.02,0.009909,0.363636,0.003364,14.818182
590,2011-08-14,강남,0.019818,0.028,0.481818,0.003818,42.454545
591,2011-08-15,강남,0.027909,0.027455,0.5,0.004182,51.545455
592,2011-08-16,강남,0.029364,0.023636,0.509091,0.004,54.727273
593,2011-08-17,강남,0.031455,0.017091,0.554545,0.003909,25.636364
594,2011-08-18,강남,0.024182,0.015455,0.409091,0.003727,16.818182
595,2011-08-19,강남,0.030364,0.014364,0.536364,0.005,33.636364
596,2011-08-20,강남,0.025,0.031091,0.609091,0.005455,46.636364
597,2011-08-21,강남,0.025727,0.023091,0.409091,0.003909,26.909091
598,2011-08-22,강남,0.035909,0.018727,0.509091,0.004545,33.454545
599,2011-08-23,강남,0.029455,0.024545,0.354545,0.003636,20.363636
600,2011-08-24,강남,0.020273,0.020636,0.272727,0.003364,14.636364
601,2011-08-25,강남,0.023727,0.023364,0.318182,0.003455,17.0
602,2011-08-26,강남,0.021,0.024909,0.327273,0.003455,15.636364
603,2011-08-27,강남,0.022545,0.023364,0.363636,0.003727,17.0
604,2011-08-28,강남,0.020545,0.028727,0.345455,0.004091,23.818182
605,2011-08-29,강남,0.032364,0.019909,0.5,0.004273,42.090909
606,2011-08-30,강남,0.028455,0.011727,0.536364,0.003909,33.454545
607,2011-08-31,강남,0.027727,0.016818,0.490909,0.004909,33.090909
608,2011-09-01,강남,0.027,0.019091,0.490909,0.004364,44.454545
609,2011-09-02,강남,0.023273,0.025818,0.409091,0.003455,35.727273
610,2011-09-03,강남,0.015818,0.025909,0.272727,0.002818,18.363636
611,2011-09-04,강남,0.016091,0.029455,0.281818,0.003,19.0
612,2011-09-05,강남,0.023273,0.026091,0.327273,0.003364,23.454545
613,2011-09-06,강남,0.032455,0.023455,0.390909,0.004273,36.727273
614,2011-09-07,강남,0.034091,0.029364,0.418182,0.005818,34.090909
615,2011-09-08,강남,0.034273,0.023,0.427273,0.005273,28.363636
616,2011-09-09,강남,0.041273,0.012364,0.527273,0.003909,28.090909
617,2011-09-10,강남,0.023182,0.016273,0.472727,0.002909,27.363636
618,2011-09-11,강남,0.014427,0.026091,0.336364,0.002455,8.363636
619,2011-09-12,강남,0.017836,0.017727,0.372727,0.002636,12.272727
620,2011-09-13,강남,0.0217,0.028364,0.363636,0.002909,21.545455
621,2011-09-14,강남,0.022273,0.011909,0.4,0.003636,29.909091
622,2011-09-15,강남,0.024782,0.010727,0.463636,0.004636,30.363636
623,2011-09-16,강남,0.028909,0.011455,0.436364,0.005182,41.545455
624,2011-09-17,강남,0.023,0.015818,0.381818,0.003455,31.363636
625,2011-09-18,강남,0.009636,0.021364,0.236364,0.002545,8.090909
626,2011-09-19,강남,0.014636,0.023091,0.254545,0.002455,15.090909
627,2011-09-20,강남,0.016182,0.024091,0.245455,0.002455,14.0
628,2011-09-21,강남,0.020455,0.022909,0.263636,0.002818,17.0
629,2011-09-22,강남,0.033545,0.022727,0.418182,0.004,31.454545
630,2011-09-23,강남,0.045091,0.022,0.581818,0.005,47.181818
631,2011-09-24,강남,0.040455,0.030182,0.7,0.005455,53.636364
632,2011-09-25,강남,0.034727,0.029818,0.627273,0.004727,58.181818
633,2011-09-26,강남,0.046909,0.022545,0.645455,0.004727,58.818182
634,2011-09-27,강남,0.044727,0.016273,0.536364,0.003727,40.0
635,2011-09-28,강남,0.037455,0.011545,0.418182,0.003273,24.727273
636,2011-09-29,강남,0.031273,0.010364,0.4,0.002727,18.818182
637,2011-09-30,강남,0.014455,0.025818,0.290909,0.002636,23.454545
638,2011-10-01,강남,0.022,0.016636,0.327273,0.003273,21.818182
639,2011-10-02,강남,0.019545,0.022091,0.336364,0.003091,22.181818
640,2011-10-03,강남,0.031455,0.014727,0.427273,0.003455,28.363636
641,2011-10-04,강남,0.044091,0.009364,0.554545,0.004273,34.545455
642,2011-10-05,강남,0.043818,0.024727,0.554545,0.005545,47.636364
643,2011-10-06,강남,0.027909,0.029364,0.518182,0.005182,55.636364
644,2011-10-07,강남,0.037818,0.019727,0.572727,0.004182,55.545455
645,2011-10-08,강남,0.051727,0.011545,0.727273,0.004545,64.909091
646,2011-10-09,강남,0.050727,0.013273,0.736364,0.005091,65.0
647,2011-10-10,강남,0.050636,0.014455,0.718182,0.005636,70.636364
648,2011-10-11,강남,0.038909,0.014273,0.581818,0.004455,53.818182
649,2011-10-12,강남,0.056636,0.003364,0.763636,0.005182,59.272727
650,2011-10-13,강남,0.064545,0.008727,0.922727,0.006455,70.545455
651,2011-10-14,강남,0.052091,0.005455,0.772727,0.004,57.0
652,2011-10-15,강남,0.041273,0.009727,0.681818,0.005091,47.363636
653,2011-10-16,강남,0.021,0.022818,0.418182,0.004455,24.272727
654,2011-10-17,강남,0.021364,0.020091,0.327273,0.003545,28.181818
655,2011-10-18,강남,0.037,0.009727,0.518182,0.003909,36.909091
656,2011-10-19,강남,0.050545,0.008364,0.727273,0.003909,40.363636
657,2011-10-20,강남,0.044364,0.009545,0.609091,0.003455,29.636364
658,2011-10-21,강남,0.039364,0.009364,0.509091,0.003273,24.454545
659,2011-10-22,강남,0.034636,0.012727,0.481818,0.003727,23.181818
660,2011-10-23,강남,0.038182,0.012,0.527273,0.004273,30.454545
661,2011-10-24,강남,0.028364,0.020636,0.481818,0.004364,38.909091
662,2011-10-25,강남,0.019,0.019,0.3,0.002818,19.818182
663,2011-10-26,강남,0.046182,0.006,0.609091,0.005182,37.636364
664,2011-10-27,강남,0.059182,0.006091,0.736364,0.005818,48.363636
665,2011-10-28,강남,0.064364,0.009364,0.8,0.007,56.454545
666,2011-10-29,강남,0.052273,0.003818,0.763636,0.004273,47.818182
667,2011-10-30,강남,0.036455,0.015364,0.6,0.004364,39.272727
668,2011-10-31,강남,0.057273,0.008727,0.781818,0.005364,60.272727
669,2011-11-01,강남,0.057091,0.008818,0.772727,0.006091,52.181818
670,2011-11-02,강남,0.067,0.009818,0.818182,0.0065,63.545455
671,2011-11-03,강남,0.069727,0.008173,0.936364,0.005455,70.636364
672,2011-11-04,강남,0.052545,0.004455,0.672727,0.005,50.181818
673,2011-11-05,강남,0.034091,0.010273,0.5,0.003727,23.363636
674,2011-11-06,강남,0.017818,0.020182,0.463636,0.002636,9.636364
675,2011-11-07,강남,0.034818,0.007455,0.618182,0.004364,22.545455
676,2011-11-08,강남,0.039182,0.006364,0.672727,0.004364,34.454545
677,2011-11-09,강남,0.026455,0.016455,0.409091,0.003,18.727273
678,2011-11-10,강남,0.031273,0.013636,0.436364,0.002909,20.818182
679,2011-11-11,강남,0.039091,0.007273,0.5,0.003364,25.545455
